Location,Order Id,Order #,Checks,Opened,# of Guests,Table,Revenue Center,Dining Area,Service,Dining Options,Discount Amount,Amount,Tax,Tip,Gratuity,Total,Voided,Paid,Closed,Duration (Opened to Paid),Order Source
3401 Harrisburg Boulevard Suite A,800000005245168478,270,270,9/24/23 10:09 PM,1,,None,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,true,9/24/23 10:11 PM,9/24/23 10:11 PM,00:01:54,In Store
3401 Harrisburg Boulevard Suite A,800000005245168853,269,269,9/24/23 10:09 PM,1,,Dining Room,,Dinner,,0.00,34.00,3.49,6.80,0.00,44.29,false,9/24/23 10:12 PM,9/24/23 10:12 PM,00:03:03,In Store
3401 Harrisburg Boulevard Suite A,800000005245172428,273,273,9/24/23 10:12 PM,1,,Dining Room,,Dinner,,0.00,15.00,1.54,3.30,0.00,19.84,false,9/24/23 10:12 PM,9/24/23 10:12 PM,00:00:22,In Store
3401 Harrisburg Boulevard Suite A,800000005245189262,272,272,9/24/23 10:11 PM,1,,Dining Room,,Dinner,,0.00,28.00,2.87,5.60,0.00,36.47,false,9/25/23 12:11 AM,9/25/23 12:11 AM,01:59:42,In Store
3401 Harrisburg Boulevard Suite A,800000005245190932,276,276,9/24/23 10:14 PM,1,,Dining Room,,Dinner,,0.00,14.00,1.44,3.08,0.00,18.52,false,9/24/23 10:15 PM,9/24/23 10:15 PM,00:01:03,In Store
3401 Harrisburg Boulevard Suite A,800000005245204355,278,278,9/24/23 10:15 PM,1,,Dining Room,,Dinner,,0.00,15.00,1.54,0.00,0.00,16.54,false,9/24/23 10:17 PM,9/24/23 10:17 PM,00:01:50,In Store
3401 Harrisburg Boulevard Suite A,800000005245205957,279,279,9/24/23 10:15 PM,1,,None,,Dinner,,0.00,10.00,1.02,1.50,0.00,12.52,false,9/24/23 10:16 PM,9/24/23 10:16 PM,00:01:03,In Store
3401 Harrisburg Boulevard Suite A,800000005245219981,281,281,9/24/23 10:17 PM,1,,Dining Room,,Dinner,,0.00,46.00,4.72,0.00,0.00,50.72,false,9/24/23 10:19 PM,9/24/23 10:19 PM,00:02:07,In Store
3401 Harrisburg Boulevard Suite A,800000005245221247,275,275,9/24/23 10:12 PM,1,,Dining Room,,Dinner,,0.00,13.00,1.33,1.95,0.00,16.28,false,9/24/23 10:18 PM,9/24/23 10:18 PM,00:05:34,In Store
3401 Harrisburg Boulevard Suite A,800000005245227421,282,282,9/24/23 10:18 PM,1,,Dining Room,,Dinner,,0.00,23.00,2.35,0.00,0.00,25.35,false,9/24/23 10:19 PM,9/24/23 10:19 PM,00:00:42,In Store
3401 Harrisburg Boulevard Suite A,800000005245228330,283,283,9/24/23 10:18 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,1.20,0.00,7.82,false,9/24/23 10:19 PM,9/24/23 10:19 PM,00:00:56,In Store
3401 Harrisburg Boulevard Suite A,800000005245240941,284,284,9/24/23 10:19 PM,1,,Dining Room,,Dinner,,0.00,14.00,1.44,2.00,0.00,17.44,false,9/24/23 10:21 PM,9/24/23 10:21 PM,00:01:59,In Store
3401 Harrisburg Boulevard Suite A,800000005245251138,287,287,9/24/23 10:21 PM,1,,Dining Room,,Dinner,,5.45,0.55,0.07,2.00,0.00,2.62,false,9/24/23 10:22 PM,9/24/23 10:22 PM,00:00:46,In Store
3401 Harrisburg Boulevard Suite A,800000005245255353,286,286,9/24/23 10:21 PM,1,,None,,Dinner,,0.00,10.00,1.02,2.00,0.00,13.02,false,9/24/23 10:23 PM,9/24/23 10:23 PM,00:01:47,In Store
3401 Harrisburg Boulevard Suite A,800000005245284932,288,288,9/24/23 10:22 PM,1,,Dining Room,,Dinner,,0.00,13.00,1.33,2.86,0.00,17.19,false,9/24/23 10:26 PM,9/24/23 10:26 PM,00:04:15,In Store
3401 Harrisburg Boulevard Suite A,800000005245294555,290,290,9/24/23 10:26 PM,1,,Dining Room,,Dinner,,0.00,23.00,2.36,0.00,0.00,25.36,false,9/24/23 10:27 PM,9/24/23 10:27 PM,00:01:00,In Store
3401 Harrisburg Boulevard Suite A,800000005245306742,292,292,9/24/23 10:28 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,0.00,0.00,13.23,false,9/24/23 10:30 PM,9/24/23 10:30 PM,00:01:30,In Store
3401 Harrisburg Boulevard Suite A,800000005245327107,293,293,9/24/23 10:30 PM,1,,Dining Room,,Dinner,,0.00,15.00,1.54,0.00,0.00,16.54,false,9/24/23 10:32 PM,9/24/23 10:32 PM,00:02:47,In Store
3401 Harrisburg Boulevard Suite A,800000005245327429,294,294,9/24/23 10:31 PM,1,,None,,Dinner,,0.00,14.00,1.44,3.08,0.00,18.52,false,9/24/23 10:33 PM,9/24/23 10:33 PM,00:01:48,In Store
3401 Harrisburg Boulevard Suite A,800000005245329230,291,291,9/24/23 10:27 PM,1,,Dining Room,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,false,9/25/23 12:11 AM,9/25/23 12:11 AM,01:43:53,In Store
3401 Harrisburg Boulevard Suite A,800000005245347442,260,260,9/24/23 10:04 PM,1,,None,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,true,9/24/23 10:34 PM,9/24/23 10:34 PM,00:30:06,In Store
3401 Harrisburg Boulevard Suite A,800000005245353385,296,296,9/24/23 10:34 PM,1,,None,,Dinner,,0.00,15.00,1.54,3.00,0.00,19.54,false,9/24/23 10:36 PM,9/24/23 10:36 PM,00:01:35,In Store
3401 Harrisburg Boulevard Suite A,800000005245360019,295,295,9/24/23 10:33 PM,1,,Dining Room,,Dinner,,0.00,53.00,5.43,11.66,0.00,70.09,false,9/24/23 10:38 PM,9/24/23 10:38 PM,00:05:21,In Store
3401 Harrisburg Boulevard Suite A,800000005245363925,297,297,9/24/23 10:34 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,0.00,0.00,13.23,false,9/24/23 10:41 PM,9/24/23 10:41 PM,00:06:37,In Store
3401 Harrisburg Boulevard Suite A,800000005245384296,299,299,9/24/23 10:37 PM,1,,None,,Dinner,,0.00,16.00,1.64,3.20,0.00,20.84,false,9/24/23 10:40 PM,9/24/23 10:40 PM,00:03:23,In Store
3401 Harrisburg Boulevard Suite A,800000005245387954,302,302,9/24/23 10:40 PM,1,,None,,Dinner,,0.00,14.00,1.44,5.00,0.00,20.44,false,9/24/23 10:46 PM,9/24/23 10:46 PM,00:06:05,In Store
3401 Harrisburg Boulevard Suite A,800000005245389088,300,300,9/24/23 10:39 PM,1,,Dining Room,,Dinner,,0.00,21.00,2.15,4.20,0.00,27.35,false,9/24/23 10:41 PM,9/24/23 10:41 PM,00:01:45,In Store
3401 Harrisburg Boulevard Suite A,800000005245392672,303,303,9/24/23 10:41 PM,1,,Dining Room,,Dinner,,0.00,10.00,1.02,1.50,0.00,12.52,false,9/24/23 10:41 PM,9/24/23 10:41 PM,00:00:34,In Store
3401 Harrisburg Boulevard Suite A,800000005245393398,301,301,9/24/23 10:40 PM,1,,None,,Dinner,,0.00,14.00,1.44,0.00,0.00,15.44,false,9/24/23 10:41 PM,9/24/23 10:41 PM,00:01:26,In Store
3401 Harrisburg Boulevard Suite A,800000005245399046,304,304,9/24/23 10:41 PM,1,,Dining Room,,Dinner,,0.00,38.00,3.90,0.00,0.00,41.90,false,9/24/23 10:43 PM,9/24/23 10:43 PM,00:01:47,In Store
3401 Harrisburg Boulevard Suite A,800000005245400682,305,305,9/24/23 10:42 PM,1,,None,,Dinner,,0.00,2.00,0.20,0.40,0.00,2.60,false,9/24/23 10:43 PM,9/24/23 10:43 PM,00:01:35,In Store
3401 Harrisburg Boulevard Suite A,800000005245407075,306,306,9/24/23 10:43 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,0.00,0.00,13.23,false,9/24/23 10:43 PM,9/24/23 10:43 PM,00:00:36,In Store
3401 Harrisburg Boulevard Suite A,800000005245411951,308,308,9/24/23 10:44 PM,1,,Dining Room,,Dinner,,6.00,0.00,0.00,0.00,0.00,0.00,false,9/24/23 10:44 PM,9/24/23 10:44 PM,00:00:21,In Store
3401 Harrisburg Boulevard Suite A,800000005245426996,310,310,9/24/23 10:46 PM,1,,None,,Dinner,,0.00,10.00,1.02,1.50,0.00,12.52,false,9/24/23 10:47 PM,9/24/23 10:47 PM,00:00:34,In Store
3401 Harrisburg Boulevard Suite A,800000005245428607,311,311,9/24/23 10:46 PM,1,,Dining Room,,Dinner,,0.00,14.00,1.44,2.10,0.00,17.54,false,9/24/23 10:47 PM,9/24/23 10:47 PM,00:00:58,In Store
3401 Harrisburg Boulevard Suite A,800000005245448973,298,298,9/24/23 10:35 PM,1,,None,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,false,9/24/23 11:44 PM,9/24/23 11:44 PM,01:08:53,In Store
3401 Harrisburg Boulevard Suite A,800000005245454921,317,317,9/24/23 10:51 PM,1,,Dining Room,,Dinner,,0.00,32.00,3.29,7.04,0.00,42.33,false,9/24/23 10:52 PM,9/24/23 10:52 PM,00:01:04,In Store
3401 Harrisburg Boulevard Suite A,800000005245472435,314,314,9/24/23 10:47 PM,1,,Dining Room,,Dinner,,6.00,0.00,0.00,0.00,0.00,0.00,false,9/24/23 10:54 PM,9/24/23 10:54 PM,00:07:04,In Store
3401 Harrisburg Boulevard Suite A,800000005245478717,319,319,9/24/23 10:54 PM,1,,Dining Room,,Dinner,,0.00,16.00,1.64,2.40,0.00,20.04,false,9/24/23 10:58 PM,9/24/23 10:58 PM,00:03:50,In Store
3401 Harrisburg Boulevard Suite A,800000005245481061,320,320,9/24/23 10:55 PM,1,,None,,Dinner,,0.00,10.00,1.02,2.00,0.00,13.02,false,9/24/23 11:03 PM,9/24/23 11:03 PM,00:07:16,In Store
3401 Harrisburg Boulevard Suite A,800000005245482184,312,312,9/24/23 10:47 PM,1,,None,,Dinner,,0.00,11.00,1.13,2.42,0.00,14.55,false,9/24/23 10:58 PM,9/24/23 10:58 PM,00:10:59,In Store
3401 Harrisburg Boulevard Suite A,800000005245511262,318,318,9/24/23 10:53 PM,1,,Dining Room,,Dinner,,0.00,10.00,1.02,2.00,0.00,13.02,false,9/24/23 11:02 PM,9/24/23 11:02 PM,00:09:06,In Store
3401 Harrisburg Boulevard Suite A,800000005245518205,323,323,9/24/23 11:02 PM,1,,Dining Room,,,,0.00,13.00,1.33,1.95,0.00,16.28,false,9/24/23 11:03 PM,9/24/23 11:03 PM,00:01:17,In Store
3401 Harrisburg Boulevard Suite A,800000005245523567,324,324,9/24/23 11:03 PM,1,,Dining Room,,,,0.00,46.00,4.72,0.00,0.00,50.72,false,9/24/23 11:04 PM,9/24/23 11:04 PM,00:00:27,In Store
3401 Harrisburg Boulevard Suite A,800000005245539172,325,325,9/24/23 11:06 PM,1,,Dining Room,,,,0.00,10.00,1.02,0.00,0.00,11.02,false,9/24/23 11:07 PM,9/24/23 11:07 PM,00:00:38,In Store
3401 Harrisburg Boulevard Suite A,800000005245550664,316,316,9/24/23 10:51 PM,1,,None,,Dinner,,0.00,20.00,2.05,3.00,0.00,25.05,false,9/24/23 11:10 PM,9/24/23 11:10 PM,00:19:22,In Store
3401 Harrisburg Boulevard Suite A,800000005245554190,328,328,9/24/23 11:09 PM,1,,Dining Room,,,,7.10,2.90,0.30,2.20,0.00,5.40,false,9/24/23 11:11 PM,9/24/23 11:11 PM,00:01:42,In Store
3401 Harrisburg Boulevard Suite A,800000005245560965,329,329,9/24/23 11:12 PM,1,,Dining Room,,,,0.00,6.00,0.62,10.00,0.00,16.62,false,9/24/23 11:12 PM,9/24/23 11:12 PM,00:00:51,In Store
3401 Harrisburg Boulevard Suite A,800000005245577040,330,330,9/24/23 11:14 PM,1,,None,,,,0.00,30.00,3.10,0.00,0.00,33.10,false,9/24/23 11:16 PM,9/24/23 11:16 PM,00:01:07,In Store
3401 Harrisburg Boulevard Suite A,800000005245577409,331,331,9/24/23 11:15 PM,1,,Dining Room,,,,0.00,16.00,1.64,3.20,0.00,20.84,false,9/24/23 11:16 PM,9/24/23 11:16 PM,00:00:42,In Store
3401 Harrisburg Boulevard Suite A,800000005245598303,333,333,9/24/23 11:18 PM,1,,Dining Room,,,,0.00,11.00,1.13,2.20,0.00,14.33,false,9/24/23 11:20 PM,9/24/23 11:20 PM,00:02:09,In Store
3401 Harrisburg Boulevard Suite A,800000005245599797,334,334,9/24/23 11:20 PM,1,,Dining Room,,,,0.00,10.00,1.02,0.00,0.00,11.02,false,9/24/23 11:20 PM,9/24/23 11:20 PM,00:00:07,In Store
3401 Harrisburg Boulevard Suite A,800000005245605535,335,335,9/24/23 11:22 PM,1,,Dining Room,,,,0.00,23.00,2.35,5.06,0.00,30.41,false,9/24/23 11:23 PM,9/24/23 11:23 PM,00:00:53,In Store
3401 Harrisburg Boulevard Suite A,800000005245610269,337,337,9/24/23 11:22 PM,1,,Dining Room,,,,0.00,10.00,1.02,1.50,0.00,12.52,false,9/24/23 11:23 PM,9/24/23 11:23 PM,00:00:40,In Store
3401 Harrisburg Boulevard Suite A,800000005245633717,338,338,9/24/23 11:23 PM,1,,Dining Room,,,,0.00,48.00,4.92,0.00,0.00,52.92,false,9/24/23 11:29 PM,9/24/23 11:29 PM,00:06:03,In Store
3401 Harrisburg Boulevard Suite A,800000005245636694,340,340,9/24/23 11:30 PM,1,,Dining Room,,,,0.00,2.00,0.20,0.44,0.00,2.64,false,9/24/23 11:31 PM,9/24/23 11:31 PM,00:00:59,In Store
3401 Harrisburg Boulevard Suite A,800000005245667502,321,321,9/24/23 10:58 PM,1,,None,,Dinner,,0.00,26.00,2.66,5.20,0.00,33.86,false,9/25/23 12:12 AM,9/25/23 12:12 AM,01:14:27,In Store
3401 Harrisburg Boulevard Suite A,800000005245668591,339,339,9/24/23 11:29 PM,1,,Dining Room,,,,0.00,10.00,1.02,1.50,0.00,12.52,false,9/24/23 11:39 PM,9/24/23 11:39 PM,00:09:39,In Store
3401 Harrisburg Boulevard Suite A,800000005245671195,341,341,9/24/23 11:39 PM,1,,None,,,,0.00,26.00,2.66,30.00,0.00,58.66,false,9/24/23 11:59 PM,9/24/23 11:59 PM,00:19:55,In Store
3401 Harrisburg Boulevard Suite A,800000005245692647,344,344,9/24/23 11:45 PM,1,,Dining Room,,,,0.00,14.00,1.44,0.00,0.00,15.44,false,9/24/23 11:46 PM,9/24/23 11:46 PM,00:00:23,In Store
3401 Harrisburg Boulevard Suite A,800000005249507088,1,1,9/25/23 11:57 AM,1,,Dining Room,,,,0.00,6.00,0.62,1.00,0.00,7.62,false,9/25/23 12:01 PM,9/25/23 12:01 PM,00:04:01,In Store
3401 Harrisburg Boulevard Suite A,800000005249805976,3,3,9/25/23 12:01 PM,1,,Dining Room,,,,8.56,43.44,4.45,11.44,0.00,59.33,false,9/25/23 12:14 PM,9/25/23 12:14 PM,00:12:39,In Store
3401 Harrisburg Boulevard Suite A,800000005249876682,4,4,9/25/23 12:15 PM,1,,Dining Room,,,,0.00,23.00,2.36,0.00,0.00,25.36,false,9/25/23 12:16 PM,9/25/23 12:16 PM,00:01:41,In Store
3401 Harrisburg Boulevard Suite A,800000005249969028,5,5,9/25/23 12:20 PM,1,,Dining Room,,,,0.00,6.00,0.62,0.00,0.00,6.62,false,9/25/23 12:21 PM,9/25/23 12:21 PM,00:01:06,In Store
3401 Harrisburg Boulevard Suite A,800000005250121916,6,6,9/25/23 12:27 PM,1,,Dining Room,,,,0.00,54.00,5.54,0.00,0.00,59.54,false,9/25/23 12:27 PM,9/25/23 12:27 PM,00:00:45,In Store
3401 Harrisburg Boulevard Suite A,800000005250186112,7,7,9/25/23 12:29 PM,1,,Dining Room,,,,0.00,12.00,1.23,1.80,0.00,15.03,false,9/25/23 12:31 PM,9/25/23 12:31 PM,00:01:39,In Store
3401 Harrisburg Boulevard Suite A,800000005250808004,9,9,9/25/23 12:59 PM,1,,None,,,,0.00,6.00,0.62,0.00,0.00,6.62,false,9/25/23 1:02 PM,9/25/23 1:02 PM,00:02:31,In Store
3401 Harrisburg Boulevard Suite A,800000005251029756,8,8,9/25/23 12:31 PM,1,,Dining Room,,,,0.00,12.00,1.23,6.00,0.00,19.23,false,9/25/23 1:12 PM,9/25/23 1:12 PM,00:41:03,In Store
3401 Harrisburg Boulevard Suite A,800000005251093334,11,11,9/25/23 1:13 PM,1,,Dining Room,,,,0.00,0.00,0.00,0.00,0.00,0.00,false,9/25/23 11:48 PM,9/25/23 11:48 PM,10:35:15,In Store
3401 Harrisburg Boulevard Suite A,800000005251446259,16,16,9/25/23 1:32 PM,1,,Dining Room,,,,0.00,12.00,1.23,1.80,0.00,15.03,false,9/25/23 1:33 PM,9/25/23 1:33 PM,00:01:04,In Store
3401 Harrisburg Boulevard Suite A,800000005252404307,18,18,9/25/23 2:22 PM,1,,None,,,,0.00,63.00,6.25,13.86,0.00,83.11,false,9/25/23 5:12 PM,9/25/23 5:12 PM,02:49:31,In Store
3401 Harrisburg Boulevard Suite A,800000005252974383,17,17,9/25/23 2:22 PM,1,,Dining Room,,,,0.00,5.00,0.51,0.75,0.00,6.26,false,9/25/23 3:01 PM,9/25/23 3:01 PM,00:39:05,In Store
3401 Harrisburg Boulevard Suite A,800000005253621475,22,22,9/25/23 3:22 PM,1,,Dining Room,,,,0.00,15.00,1.54,5.00,0.00,21.54,false,9/25/23 5:07 PM,9/25/23 5:07 PM,01:45:26,In Store
3401 Harrisburg Boulevard Suite A,800000005253625975,21,21,9/25/23 3:01 PM,1,,None,,,,5.00,11.00,1.13,5.00,0.00,17.13,false,9/25/23 3:35 PM,9/25/23 3:35 PM,00:33:58,In Store
3401 Harrisburg Boulevard Suite A,800000005254210616,24,24,9/25/23 4:05 PM,1,,Dining Room,,,,0.00,10.00,1.02,2.00,0.00,13.02,false,9/25/23 4:16 PM,9/25/23 4:16 PM,00:10:45,In Store
3401 Harrisburg Boulevard Suite A,800000005254406641,25,25,9/25/23 4:16 PM,1,,Dining Room,,,,0.00,45.00,4.62,9.90,0.00,59.52,false,9/25/23 5:07 PM,9/25/23 5:07 PM,00:50:38,In Store
3401 Harrisburg Boulevard Suite A,800000005254483945,26,26,9/25/23 4:17 PM,1,,Dining Room,,,,0.00,8.00,0.82,1.76,0.00,10.58,false,9/25/23 4:20 PM,9/25/23 4:20 PM,00:03:34,In Store
3401 Harrisburg Boulevard Suite A,800000005254912861,27,27,9/25/23 4:37 PM,1,,Dining Room,,,,0.00,20.00,2.05,3.00,0.00,25.05,false,9/25/23 4:40 PM,9/25/23 4:40 PM,00:03:04,In Store
3401 Harrisburg Boulevard Suite A,800000005254997753,28,28,9/25/23 4:41 PM,1,,Dining Room,,,,0.00,17.00,1.75,3.40,0.00,22.15,false,9/25/23 5:02 PM,9/25/23 5:02 PM,00:21:16,In Store
3401 Harrisburg Boulevard Suite A,800000005255251501,29,29,9/25/23 4:51 PM,1,,Dining Room,,,,7.00,27.00,2.77,2.00,0.00,31.77,false,9/25/23 9:38 PM,9/25/23 9:38 PM,04:46:46,In Store
3401 Harrisburg Boulevard Suite A,800000005255423014,30,30,9/25/23 4:55 PM,1,,Dining Room,,,,10.00,50.00,4.50,12.00,0.00,66.50,false,9/25/23 7:05 PM,9/25/23 7:05 PM,02:10:45,In Store
3401 Harrisburg Boulevard Suite A,800000005256128816,33,33,9/25/23 5:11 PM,1,,Dining Room,,,,0.00,8.00,0.82,1.76,0.00,10.58,false,9/25/23 5:29 PM,9/25/23 5:29 PM,00:17:40,In Store
3401 Harrisburg Boulevard Suite A,800000005256155247,35,35,9/25/23 5:29 PM,1,,Dining Room,,,,0.00,7.00,0.71,1.05,0.00,8.76,false,9/25/23 5:30 PM,9/25/23 5:30 PM,00:00:47,In Store
3401 Harrisburg Boulevard Suite A,800000005257475566,38,38,9/25/23 6:06 PM,1,,Dining Room,,Dinner,,0.00,15.00,1.53,3.30,0.00,19.83,false,9/25/23 6:28 PM,9/25/23 6:28 PM,00:21:42,In Store
3401 Harrisburg Boulevard Suite A,800000005257535913,39,39,9/25/23 6:15 PM,1,,Dining Room,,Dinner,,25.00,18.00,1.86,12.00,0.00,31.86,false,9/25/23 7:33 PM,9/25/23 7:33 PM,01:17:58,In Store
3401 Harrisburg Boulevard Suite A,800000005257539053,40,40,9/25/23 6:16 PM,1,,Dining Room,,Dinner,,5.00,13.00,1.33,3.60,0.00,17.93,false,9/25/23 7:44 PM,9/25/23 7:44 PM,01:27:51,In Store
3401 Harrisburg Boulevard Suite A,800000005257566242,41,41,9/25/23 6:17 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,0.75,0.00,6.26,false,9/25/23 6:18 PM,9/25/23 6:18 PM,00:01:17,In Store
3401 Harrisburg Boulevard Suite A,800000005257586516,42,42,9/25/23 6:18 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,0.00,0.00,5.51,false,9/25/23 6:19 PM,9/25/23 6:19 PM,00:00:29,In Store
3401 Harrisburg Boulevard Suite A,800000005257844976,43,43,9/25/23 6:19 PM,1,,Dining Room,,Dinner,,5.00,3.00,0.31,1.76,0.00,5.07,false,9/25/23 7:43 PM,9/25/23 7:43 PM,01:24:40,In Store
3401 Harrisburg Boulevard Suite A,800000005257871287,44,44,9/25/23 6:28 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,0.00,0.00,6.62,false,9/25/23 6:29 PM,9/25/23 6:29 PM,00:00:57,In Store
3401 Harrisburg Boulevard Suite A,800000005257977133,46,46,9/25/23 6:29 PM,1,,Dining Room,,Dinner,,0.00,10.00,1.02,2.00,0.00,13.02,false,9/25/23 6:32 PM,9/25/23 6:32 PM,00:03:07,In Store
3401 Harrisburg Boulevard Suite A,800000005258013743,47,47,9/25/23 6:33 PM,1,,Dining Room,,Dinner,,0.00,10.00,1.02,1.50,0.00,12.52,false,9/25/23 6:34 PM,9/25/23 6:34 PM,00:01:08,In Store
3401 Harrisburg Boulevard Suite A,800000005258039876,48,48,9/25/23 6:34 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,0.90,0.00,7.52,false,9/25/23 6:35 PM,9/25/23 6:35 PM,00:01:03,In Store
3401 Harrisburg Boulevard Suite A,800000005258129658,49,49,9/25/23 6:37 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,0.00,0.00,5.51,false,9/25/23 6:44 PM,9/25/23 6:44 PM,00:06:25,In Store
3401 Harrisburg Boulevard Suite A,800000005258251484,3001,3001,9/25/23 6:41 PM,1,,Dining Room,,Dinner,,0.00,11.00,1.13,1.65,0.00,13.78,false,9/25/23 6:58 PM,9/25/23 6:58 PM,00:17:38,In Store
3401 Harrisburg Boulevard Suite A,800000005258475847,51,51,9/25/23 6:42 PM,1,,Dining Room,,Dinner,,0.00,18.00,1.85,3.60,0.00,23.45,false,9/25/23 6:50 PM,9/25/23 6:50 PM,00:08:10,In Store
3401 Harrisburg Boulevard Suite A,800000005258601029,45,45,9/25/23 6:28 PM,1,,Dining Room,,Dinner,,5.00,11.00,0.00,5.00,0.00,16.00,false,9/25/23 7:02 PM,9/25/23 7:02 PM,00:33:45,In Store
3401 Harrisburg Boulevard Suite A,800000005258752719,52,52,9/25/23 6:59 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,0.90,0.00,7.52,false,9/25/23 7:01 PM,9/25/23 7:01 PM,00:01:54,In Store
3401 Harrisburg Boulevard Suite A,800000005258788701,53,53,9/25/23 6:59 PM,1,,Dining Room,,Dinner,,10.00,30.00,3.08,0.00,0.00,33.08,false,9/25/23 7:02 PM,9/25/23 7:02 PM,00:02:12,In Store
3401 Harrisburg Boulevard Suite A,800000005258848574,54,54,9/25/23 7:01 PM,1,,Dining Room,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,true,9/25/23 7:04 PM,9/25/23 7:04 PM,00:03:09,In Store
3401 Harrisburg Boulevard Suite A,800000005258930330,56,56,9/25/23 7:06 PM,1,,Dining Room,,Dinner,,20.00,20.00,2.04,8.00,0.00,30.04,false,9/25/23 8:24 PM,9/25/23 8:24 PM,01:17:23,In Store
3401 Harrisburg Boulevard Suite A,800000005258967529,57,57,9/25/23 7:07 PM,1,,Dining Room,,Dinner,,7.95,5.05,0.52,2.60,0.00,8.17,false,9/25/23 7:09 PM,9/25/23 7:09 PM,00:01:41,In Store
3401 Harrisburg Boulevard Suite A,800000005259034030,58,58,9/25/23 7:09 PM,1,,Dining Room,,Dinner,,5.00,13.00,1.33,5.00,0.00,19.33,false,9/25/23 7:53 PM,9/25/23 7:53 PM,00:44:22,In Store
3401 Harrisburg Boulevard Suite A,800000005259071639,59,59,9/25/23 7:12 PM,1,,Dining Room,,Dinner,,10.00,18.00,1.84,5.60,0.00,25.44,false,9/25/23 9:02 PM,9/25/23 9:02 PM,01:49:36,In Store
3401 Harrisburg Boulevard Suite A,800000005259158429,60,60,9/25/23 7:15 PM,1,,Dining Room,,Dinner,,15.00,20.00,2.04,0.00,0.00,22.04,false,9/25/23 9:01 PM,9/25/23 9:01 PM,01:45:55,In Store
3401 Harrisburg Boulevard Suite A,800000005259211150,62,62,9/25/23 7:17 PM,1,,Dining Room,,Dinner,,0.00,3.00,0.31,0.45,0.00,3.76,false,9/25/23 7:18 PM,9/25/23 7:18 PM,00:01:07,In Store
3401 Harrisburg Boulevard Suite A,800000005259261106,63,63,9/25/23 7:18 PM,1,,Dining Room,,Dinner,,10.00,11.00,1.13,4.20,0.00,16.33,false,9/25/23 7:20 PM,9/25/23 7:20 PM,00:01:31,In Store
3401 Harrisburg Boulevard Suite A,800000005259311159,64,64,9/25/23 7:20 PM,1,,Dining Room,,Dinner,,15.00,61.00,6.25,11.40,0.00,78.65,false,9/25/23 8:33 PM,9/25/23 8:33 PM,01:12:38,In Store
3401 Harrisburg Boulevard Suite A,800000005259322639,65,65,9/25/23 7:22 PM,1,,Dining Room,,Dinner,,15.00,41.00,4.21,12.32,0.00,57.53,false,9/25/23 9:52 PM,9/25/23 9:52 PM,02:30:36,In Store
3401 Harrisburg Boulevard Suite A,800000005259355507,66,66,9/25/23 7:22 PM,1,,Dining Room,,Dinner,,0.00,14.00,1.44,2.80,0.00,18.24,false,9/25/23 7:24 PM,9/25/23 7:24 PM,00:01:09,In Store
3401 Harrisburg Boulevard Suite A,800000005259606009,67,67,9/25/23 7:24 PM,1,,Dining Room,,Dinner,,0.00,20.00,2.06,4.00,0.00,26.06,false,9/25/23 11:49 PM,9/25/23 11:49 PM,04:24:56,In Store
3401 Harrisburg Boulevard Suite A,800000005259724814,70,70,9/25/23 7:37 PM,1,,Dining Room,,Dinner,,25.00,68.00,6.96,20.46,0.00,95.42,false,9/25/23 9:01 PM,9/25/23 9:01 PM,01:24:03,In Store
3401 Harrisburg Boulevard Suite A,800000005259750035,72,72,9/25/23 7:39 PM,1,,Dining Room,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,true,9/25/23 7:40 PM,9/25/23 7:40 PM,00:00:30,In Store
3401 Harrisburg Boulevard Suite A,800000005259798670,71,71,9/25/23 7:39 PM,1,,Dining Room,,Dinner,,0.00,16.00,1.64,0.00,0.00,17.64,false,9/25/23 7:42 PM,9/25/23 7:42 PM,00:03:03,In Store
3401 Harrisburg Boulevard Suite A,800000005259884510,74,74,9/25/23 7:44 PM,1,,Dining Room,,Dinner,,5.00,19.00,1.95,5.28,0.00,26.23,false,9/25/23 9:49 PM,9/25/23 9:49 PM,02:05:02,In Store
3401 Harrisburg Boulevard Suite A,800000005259932690,75,75,9/25/23 7:46 PM,1,,Dining Room,,Dinner,,5.00,11.00,1.13,3.20,0.00,15.33,false,9/25/23 7:48 PM,9/25/23 7:48 PM,00:02:27,In Store
