Location,Order Id,Order #,Checks,Opened,# of Guests,Table,Revenue Center,Dining Area,Service,Dining Options,Discount Amount,Amount,Tax,Tip,Gratuity,Total,Voided,Paid,Closed,Duration (Opened to Paid),Order Source
3401 Harrisburg Boulevard Suite A,800000004027303857,55,55,8/10/23 7:57 PM,1,,Dining Room,,Dinner,,0.00,17.00,1.75,3.74,0.00,22.49,false,8/10/23 8:37 PM,8/10/23 8:37 PM,00:39:42,In Store
3401 Harrisburg Boulevard Suite A,800000004027479818,52,52,8/10/23 7:46 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,1.76,0.00,10.58,false,8/10/23 8:16 PM,8/10/23 8:16 PM,00:29:15,In Store
3401 Harrisburg Boulevard Suite A,800000004027766784,58,58,8/10/23 8:23 PM,1,,Dining Room,,Dinner,,0.00,10.00,1.02,2.00,0.00,13.02,false,8/10/23 8:24 PM,8/10/23 8:24 PM,00:00:40,In Store
3401 Harrisburg Boulevard Suite A,800000004027932444,59,59,8/10/23 8:28 PM,1,,Dining Room,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,false,8/10/23 11:48 PM,8/10/23 11:48 PM,03:20:25,In Store
3401 Harrisburg Boulevard Suite A,800000004028055882,60,60,8/10/23 8:28 PM,1,,Dining Room,,Dinner,,0.00,19.00,1.75,4.18,0.00,24.93,false,8/10/23 10:20 PM,8/10/23 10:20 PM,01:51:48,In Store
3401 Harrisburg Boulevard Suite A,800000004028082182,61,61,8/10/23 8:32 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,0.00,0.00,13.23,false,8/10/23 8:33 PM,8/10/23 8:33 PM,00:00:58,In Store
3401 Harrisburg Boulevard Suite A,800000004028153443,62,62,8/10/23 8:33 PM,1,,Dining Room,,Dinner,,0.00,10.00,1.02,2.00,0.00,13.02,false,8/10/23 8:35 PM,8/10/23 8:35 PM,00:02:11,In Store
3401 Harrisburg Boulevard Suite A,800000004028239225,63,63,8/10/23 8:36 PM,1,,Dining Room,,Dinner,,0.00,24.00,2.46,0.00,0.00,26.46,false,8/10/23 8:38 PM,8/10/23 8:38 PM,00:01:32,In Store
3401 Harrisburg Boulevard Suite A,800000004028336315,65,65,8/10/23 8:41 PM,1,,Dining Room,,Dinner,,0.00,4.00,0.40,0.00,0.00,4.40,false,8/10/23 8:41 PM,8/10/23 8:41 PM,00:00:52,In Store
3401 Harrisburg Boulevard Suite A,800000004028606720,66,66,8/10/23 8:41 PM,1,,Dining Room,,Dinner,,0.00,25.00,2.57,7.00,0.00,34.57,false,8/10/23 9:43 PM,8/10/23 9:43 PM,01:01:06,In Store
3401 Harrisburg Boulevard Suite A,800000004028641062,68,68,8/10/23 8:50 PM,1,,Dining Room,,Dinner,,0.00,31.00,3.17,6.82,0.00,40.99,false,8/10/23 9:59 PM,8/10/23 9:59 PM,01:08:52,In Store
3401 Harrisburg Boulevard Suite A,800000004028799404,70,70,8/10/23 8:56 PM,1,,Dining Room,,Dinner,,0.00,23.00,2.15,4.60,0.00,29.75,false,8/10/23 8:57 PM,8/10/23 8:57 PM,00:00:53,In Store
3401 Harrisburg Boulevard Suite A,800000004029222952,71,71,8/10/23 9:10 PM,1,,Dining Room,,Dinner,,16.86,52.14,5.35,15.18,0.00,72.67,false,8/10/23 9:14 PM,8/10/23 9:14 PM,00:04:00,In Store
3401 Harrisburg Boulevard Suite A,800000004029272481,69,69,8/10/23 8:51 PM,1,,Dining Room,,Dinner,,0.00,40.00,3.90,8.00,0.00,51.90,false,8/10/23 10:36 PM,8/10/23 10:36 PM,01:44:48,In Store
3401 Harrisburg Boulevard Suite A,800000004029311131,73,73,8/10/23 9:17 PM,1,,Dining Room,,Dinner,,0.00,20.00,1.84,4.40,0.00,26.24,false,8/10/23 10:35 PM,8/10/23 10:35 PM,01:18:14,In Store
3401 Harrisburg Boulevard Suite A,800000004029867819,75,75,8/10/23 9:41 PM,1,,Dining Room,,Dinner,,0.00,32.00,2.88,0.00,0.00,34.88,false,8/10/23 9:45 PM,8/10/23 9:45 PM,00:04:24,In Store
3401 Harrisburg Boulevard Suite A,800000004029987531,76,76,8/10/23 9:45 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,1.20,0.00,10.02,false,8/10/23 9:50 PM,8/10/23 9:50 PM,00:04:54,In Store
3401 Harrisburg Boulevard Suite A,800000004030003051,77,77,8/10/23 9:51 PM,1,,Dining Room,,Dinner,,0.00,10.00,0.82,0.00,0.00,10.82,false,8/10/23 9:51 PM,8/10/23 9:51 PM,00:00:38,In Store
3401 Harrisburg Boulevard Suite A,800000004030020733,78,78,8/10/23 9:51 PM,1,,Dining Room,,Dinner,,0.00,10.00,0.82,0.00,0.00,10.82,false,8/10/23 9:53 PM,8/10/23 9:53 PM,00:01:16,In Store
3401 Harrisburg Boulevard Suite A,800000004030052357,79,79,8/10/23 9:52 PM,1,,Dining Room,,Dinner,,0.00,29.00,2.77,0.00,0.00,31.77,false,8/10/23 9:54 PM,8/10/23 9:54 PM,00:01:33,In Store
3401 Harrisburg Boulevard Suite A,800000004030172294,82,82,8/10/23 10:00 PM,1,,Dining Room,,Dinner,,0.00,13.00,1.33,2.60,0.00,16.93,false,8/10/23 11:40 PM,8/10/23 11:40 PM,01:40:08,In Store
3401 Harrisburg Boulevard Suite A,800000004030249548,84,84,8/10/23 10:03 PM,1,,Dining Room,,Dinner,,0.00,13.00,1.33,2.60,0.00,16.93,false,8/10/23 10:32 PM,8/10/23 10:32 PM,00:28:46,In Store
3401 Harrisburg Boulevard Suite A,800000004030505558,85,85,8/10/23 10:22 PM,1,,Dining Room,,Dinner,,0.00,19.00,1.95,3.80,0.00,24.75,false,8/10/23 10:22 PM,8/10/23 10:22 PM,00:00:41,In Store
3401 Harrisburg Boulevard Suite A,800000004030660161,86,86,8/10/23 10:32 PM,1,,Dining Room,,Dinner,,0.00,19.00,1.95,4.18,0.00,25.13,false,8/10/23 10:35 PM,8/10/23 10:35 PM,00:02:35,In Store
3401 Harrisburg Boulevard Suite A,800000004030986552,88,88,8/10/23 10:52 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,3.00,0.00,8.51,false,8/10/23 11:04 PM,8/10/23 11:04 PM,00:11:44,In Store
3401 Harrisburg Boulevard Suite A,800000004036331219,1,1,8/11/23 11:45 AM,1,,Dining Room,,,,0.00,5.00,0.51,0.75,0.00,6.26,false,8/11/23 11:52 AM,8/11/23 11:52 AM,00:06:34,In Store
3401 Harrisburg Boulevard Suite A,800000004038090117,2,2,8/11/23 12:35 PM,1,,Dining Room,,,,0.00,25.00,2.56,5.00,0.00,32.56,false,8/11/23 12:38 PM,8/11/23 12:38 PM,00:03:31,In Store
3401 Harrisburg Boulevard Suite A,800000004038211158,3,3,8/11/23 12:38 PM,1,,Dining Room,,,,0.00,5.00,0.51,0.00,0.00,5.51,false,8/11/23 12:45 PM,8/11/23 12:45 PM,00:07:00,In Store
3401 Harrisburg Boulevard Suite A,800000004038528959,4,4,8/11/23 12:47 PM,1,,Dining Room,,,,0.00,12.00,1.24,1.80,0.00,15.04,false,8/11/23 12:49 PM,8/11/23 12:49 PM,00:02:04,In Store
3401 Harrisburg Boulevard Suite A,800000004038584487,5,5,8/11/23 12:50 PM,1,,Dining Room,,,,0.00,17.00,1.74,2.55,0.00,21.29,false,8/11/23 12:54 PM,8/11/23 12:54 PM,00:04:32,In Store
3401 Harrisburg Boulevard Suite A,800000004038732163,6,6,8/11/23 12:54 PM,1,,Dining Room,,,,0.00,5.00,0.51,1.00,0.00,6.51,false,8/11/23 12:55 PM,8/11/23 12:55 PM,00:01:14,In Store
3401 Harrisburg Boulevard Suite A,800000004039208422,7,7,8/11/23 1:08 PM,1,,Dining Room,,,,0.00,30.00,3.08,3.00,0.00,36.08,false,8/11/23 1:15 PM,8/11/23 1:15 PM,00:06:35,In Store
3401 Harrisburg Boulevard Suite A,800000004039529732,8,8,8/11/23 1:18 PM,1,,Dining Room,,,,0.00,8.00,0.82,0.00,0.00,8.82,false,8/11/23 1:20 PM,8/11/23 1:20 PM,00:02:21,In Store
3401 Harrisburg Boulevard Suite A,800000004039959630,9,9,8/11/23 1:31 PM,1,,Dining Room,,,,0.00,20.00,2.04,2.00,0.00,24.04,false,8/11/23 1:38 PM,8/11/23 1:38 PM,00:07:02,In Store
3401 Harrisburg Boulevard Suite A,800000004041131851,10,10,8/11/23 2:10 PM,1,,Dining Room,,,,0.00,12.00,1.23,2.64,0.00,15.87,false,8/11/23 2:16 PM,8/11/23 2:16 PM,00:05:27,In Store
3401 Harrisburg Boulevard Suite A,800000004041984491,11,11,8/11/23 2:38 PM,1,,Dining Room,,,,0.00,6.00,0.62,0.00,0.00,6.62,false,8/11/23 2:39 PM,8/11/23 2:39 PM,00:01:16,In Store
3401 Harrisburg Boulevard Suite A,800000004042240577,12,12,8/11/23 2:47 PM,1,,Dining Room,,,,0.00,60.00,0.00,5.00,0.00,65.00,false,8/11/23 2:53 PM,8/11/23 2:53 PM,00:06:19,In Store
3401 Harrisburg Boulevard Suite A,800000004042278369,13,13,8/11/23 2:48 PM,1,,Dining Room,,,,0.00,14.00,1.44,0.00,0.00,15.44,false,8/11/23 2:49 PM,8/11/23 2:49 PM,00:00:47,In Store
3401 Harrisburg Boulevard Suite A,800000004043747583,14,14,8/11/23 3:37 PM,1,,Dining Room,,,,0.00,30.00,3.08,4.50,0.00,37.58,false,8/11/23 3:45 PM,8/11/23 3:45 PM,00:08:25,In Store
3401 Harrisburg Boulevard Suite A,800000004044182689,15,15,8/11/23 3:51 PM,1,,Dining Room,,,,0.00,33.00,3.39,0.00,0.00,36.39,false,8/11/23 3:51 PM,8/11/23 3:51 PM,00:00:36,In Store
3401 Harrisburg Boulevard Suite A,800000004044228189,16,16,8/11/23 3:52 PM,1,,Dining Room,,,,0.00,6.00,0.62,0.00,0.00,6.62,false,8/11/23 3:53 PM,8/11/23 3:53 PM,00:00:29,In Store
3401 Harrisburg Boulevard Suite A,800000004044522734,17,17,8/11/23 4:01 PM,1,,Dining Room,,,,0.00,6.00,0.62,0.00,0.00,6.62,false,8/11/23 4:01 PM,8/11/23 4:01 PM,00:00:16,In Store
3401 Harrisburg Boulevard Suite A,800000004045270738,19,19,8/11/23 4:18 PM,1,,Dining Room,,,,7.00,21.00,2.14,6.16,0.00,29.30,false,8/11/23 5:13 PM,8/11/23 5:13 PM,00:55:23,In Store
3401 Harrisburg Boulevard Suite A,800000004047978937,20,20,8/11/23 5:13 PM,1,,Dining Room,,,,3.00,9.00,0.92,2.00,0.00,11.92,false,8/11/23 5:22 PM,8/11/23 5:22 PM,00:09:02,In Store
3401 Harrisburg Boulevard Suite A,800000004048130812,21,21,8/11/23 5:18 PM,1,,Dining Room,,,,0.00,5.00,0.51,1.10,0.00,6.61,false,8/11/23 5:19 PM,8/11/23 5:19 PM,00:00:45,In Store
3401 Harrisburg Boulevard Suite A,800000004048831558,22,22,8/11/23 5:30 PM,1,,Dining Room,,,,3.00,9.00,0.92,1.00,0.00,10.92,false,8/11/23 5:37 PM,8/11/23 5:37 PM,00:07:27,In Store
3401 Harrisburg Boulevard Suite A,800000004051007707,23,23,8/11/23 6:05 PM,1,,Dining Room,,Dinner,,0.50,1.50,0.16,1.00,0.00,2.66,false,8/11/23 6:11 PM,8/11/23 6:11 PM,00:06:33,In Store
3401 Harrisburg Boulevard Suite A,800000004051499007,24,24,8/11/23 6:12 PM,1,,Dining Room,,Dinner,,0.00,26.00,2.66,5.20,0.00,33.86,false,8/11/23 7:49 PM,8/11/23 7:49 PM,01:36:31,In Store
3401 Harrisburg Boulevard Suite A,800000004052455544,26,26,8/11/23 6:27 PM,1,,Dining Room,,Dinner,,0.00,56.00,5.74,11.20,0.00,72.94,false,8/11/23 7:38 PM,8/11/23 7:38 PM,01:11:21,In Store
3401 Harrisburg Boulevard Suite A,800000004052553562,27,27,8/11/23 6:28 PM,1,,Dining Room,,Dinner,,0.00,45.00,4.40,0.00,0.00,49.40,false,8/11/23 6:29 PM,8/11/23 6:29 PM,00:00:53,In Store
3401 Harrisburg Boulevard Suite A,800000004053539089,29,29,8/11/23 6:44 PM,1,,Dining Room,,Dinner,,0.00,98.00,10.04,19.60,0.00,127.64,false,8/11/23 8:40 PM,8/11/23 8:40 PM,01:56:44,In Store
3401 Harrisburg Boulevard Suite A,800000004053782871,30,30,8/11/23 6:46 PM,1,,Dining Room,,Dinner,,0.00,66.00,6.77,13.20,0.00,85.97,false,8/11/23 8:00 PM,8/11/23 8:00 PM,01:13:48,In Store
3401 Harrisburg Boulevard Suite A,800000004054721783,25,25,8/11/23 6:13 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,4.00,0.00,12.82,false,8/11/23 7:03 PM,8/11/23 7:03 PM,00:50:12,In Store
3401 Harrisburg Boulevard Suite A,800000004055019344,31,31,8/11/23 6:48 PM,1,,Dining Room,,Dinner,,4.25,22.75,2.13,0.00,0.00,24.88,false,8/11/23 8:42 PM,8/11/23 8:42 PM,01:54:18,In Store
3401 Harrisburg Boulevard Suite A,800000004055753977,33,33,8/11/23 7:10 PM,1,,Dining Room,,Dinner,,0.00,33.00,2.97,6.60,0.00,42.57,false,8/11/23 9:02 PM,8/11/23 9:02 PM,01:51:50,In Store
3401 Harrisburg Boulevard Suite A,800000004056945771,34,34,8/11/23 7:14 PM,1,,Dining Room,,Dinner,,1.00,3.00,0.32,0.00,0.00,3.32,false,8/11/23 7:37 PM,8/11/23 7:37 PM,00:23:25,In Store
3401 Harrisburg Boulevard Suite A,800000004057645163,37,37,8/11/23 7:45 PM,1,,Dining Room,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,true,8/11/23 7:48 PM,8/11/23 7:48 PM,,In Store
3401 Harrisburg Boulevard Suite A,800000004057759966,38,38,8/11/23 7:49 PM,1,,Dining Room,,Dinner,,0.00,19.00,1.95,2.85,0.00,23.80,false,8/11/23 7:51 PM,8/11/23 7:51 PM,00:01:45,In Store
3401 Harrisburg Boulevard Suite A,800000004057818293,39,39,8/11/23 7:51 PM,1,,Dining Room,,Dinner,,0.00,13.00,1.33,1.95,0.00,16.28,false,8/11/23 7:52 PM,8/11/23 7:52 PM,00:00:51,In Store
3401 Harrisburg Boulevard Suite A,800000004058021412,41,41,8/11/23 7:54 PM,1,,Dining Room,,Dinner,,0.00,2.00,0.20,0.00,0.00,2.20,false,8/11/23 7:58 PM,8/11/23 7:58 PM,00:03:05,In Store
3401 Harrisburg Boulevard Suite A,800000004058196202,42,42,8/11/23 7:58 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,0.75,0.00,6.26,false,8/11/23 7:59 PM,8/11/23 7:59 PM,00:01:38,In Store
3401 Harrisburg Boulevard Suite A,800000004058470053,43,43,8/11/23 7:59 PM,1,,Dining Room,,Dinner,,0.00,51.00,5.23,10.20,0.00,66.43,false,8/11/23 10:27 PM,8/11/23 10:27 PM,02:28:03,In Store
3401 Harrisburg Boulevard Suite A,800000004058744672,45,45,8/11/23 8:06 PM,1,,Dining Room,,Dinner,,0.00,88.00,8.82,17.60,0.00,114.42,false,8/11/23 10:32 PM,8/11/23 10:32 PM,02:26:06,In Store
3401 Harrisburg Boulevard Suite A,800000004058830694,44,44,8/11/23 8:04 PM,1,,Dining Room,,Dinner,,0.00,16.00,1.64,0.00,0.00,17.64,false,8/11/23 8:09 PM,8/11/23 8:09 PM,00:05:47,In Store
3401 Harrisburg Boulevard Suite A,800000004058937932,48,48,8/11/23 8:11 PM,1,,Dining Room,,Dinner,,0.00,16.00,1.63,2.40,0.00,20.03,false,8/11/23 8:12 PM,8/11/23 8:12 PM,00:01:04,In Store
3401 Harrisburg Boulevard Suite A,800000004059126559,49,49,8/11/23 8:12 PM,1,,Dining Room,,Dinner,,0.00,3.00,0.31,0.00,0.00,3.31,false,8/11/23 8:16 PM,8/11/23 8:16 PM,00:03:24,In Store
3401 Harrisburg Boulevard Suite A,800000004059195855,50,50,8/11/23 8:16 PM,1,,Dining Room,,Dinner,,0.00,21.00,2.17,0.00,0.00,23.17,false,8/11/23 8:18 PM,8/11/23 8:18 PM,00:02:50,In Store
3401 Harrisburg Boulevard Suite A,800000004059639017,51,51,8/11/23 8:18 PM,1,,Dining Room,,Dinner,,0.00,71.00,7.28,14.20,0.00,92.48,false,8/11/23 10:07 PM,8/11/23 10:07 PM,01:48:24,In Store
3401 Harrisburg Boulevard Suite A,800000004059759374,53,53,8/11/23 8:25 PM,1,,Dining Room,,Dinner,,0.00,13.00,1.33,2.86,0.00,17.19,false,8/11/23 8:27 PM,8/11/23 8:27 PM,00:02:36,In Store
3401 Harrisburg Boulevard Suite A,800000004059867510,54,54,8/11/23 8:27 PM,1,,Dining Room,,Dinner,,0.00,30.00,3.08,6.00,0.00,39.08,false,8/11/23 9:10 PM,8/11/23 9:10 PM,00:42:41,In Store
3401 Harrisburg Boulevard Suite A,800000004059922115,55,55,8/11/23 8:29 PM,1,,Dining Room,,Dinner,,0.00,32.00,3.29,6.40,0.00,41.69,false,8/11/23 8:53 PM,8/11/23 8:53 PM,00:23:33,In Store
3401 Harrisburg Boulevard Suite A,800000004060013555,56,56,8/11/23 8:30 PM,1,,Dining Room,,Dinner,,0.00,24.00,2.46,4.80,0.00,31.26,false,8/11/23 8:32 PM,8/11/23 8:32 PM,00:01:51,In Store
3401 Harrisburg Boulevard Suite A,800000004060110799,57,57,8/11/23 8:32 PM,1,,Dining Room,,Dinner,,0.00,10.00,0.82,0.00,0.00,10.82,false,8/11/23 10:40 PM,8/11/23 10:40 PM,02:07:31,In Store
3401 Harrisburg Boulevard Suite A,800000004060247381,58,58,8/11/23 8:34 PM,1,,Dining Room,,Dinner,,0.00,42.00,4.31,8.40,0.00,54.71,false,8/11/23 8:37 PM,8/11/23 8:37 PM,00:03:11,In Store
3401 Harrisburg Boulevard Suite A,800000004060482417,59,59,8/11/23 8:37 PM,1,,Dining Room,,Dinner,,0.00,10.00,0.82,2.00,0.00,12.82,false,8/11/23 8:42 PM,8/11/23 8:42 PM,00:05:03,In Store
3401 Harrisburg Boulevard Suite A,800000004060582189,60,60,8/11/23 8:42 PM,1,,Dining Room,,Dinner,,0.00,65.00,6.67,13.00,0.00,84.67,false,8/11/23 10:30 PM,8/11/23 10:30 PM,01:47:24,In Store
3401 Harrisburg Boulevard Suite A,800000004060759766,52,52,8/11/23 8:24 PM,1,,Dining Room,,Dinner,,0.00,34.00,3.50,6.80,0.00,44.30,false,8/11/23 9:26 PM,8/11/23 9:26 PM,01:02:12,In Store
3401 Harrisburg Boulevard Suite A,800000004060867790,62,62,8/11/23 8:50 PM,1,,Dining Room,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,true,8/11/23 8:50 PM,8/11/23 8:50 PM,,In Store
3401 Harrisburg Boulevard Suite A,800000004060912729,63,63,8/11/23 8:51 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,2.00,0.00,10.82,false,8/11/23 9:22 PM,8/11/23 9:22 PM,00:30:54,In Store
3401 Harrisburg Boulevard Suite A,800000004060994254,61,61,8/11/23 8:42 PM,1,,Dining Room,,Dinner,,0.00,18.00,1.86,0.00,0.00,19.86,false,8/11/23 8:54 PM,8/11/23 8:54 PM,00:11:47,In Store
3401 Harrisburg Boulevard Suite A,800000004061043397,65,65,8/11/23 8:53 PM,1,,Dining Room,,Dinner,,0.00,104.00,10.66,15.60,0.00,130.26,false,8/11/23 8:55 PM,8/11/23 8:55 PM,00:01:59,In Store
3401 Harrisburg Boulevard Suite A,800000004061376424,67,67,8/11/23 8:57 PM,1,,Dining Room,,Dinner,,0.00,23.00,2.15,4.60,0.00,29.75,false,8/11/23 9:52 PM,8/11/23 9:52 PM,00:54:56,In Store
3401 Harrisburg Boulevard Suite A,800000004061564901,68,68,8/11/23 9:02 PM,1,,Dining Room,,Dinner,,0.00,81.00,8.32,12.15,0.00,101.47,false,8/11/23 9:57 PM,8/11/23 9:57 PM,00:55:09,In Store
3401 Harrisburg Boulevard Suite A,800000004061607234,70,70,8/11/23 9:06 PM,1,,Dining Room,,Dinner,,0.00,31.00,3.19,6.82,0.00,41.01,false,8/11/23 9:09 PM,8/11/23 9:09 PM,00:03:27,In Store
3401 Harrisburg Boulevard Suite A,800000004061731530,71,71,8/11/23 9:08 PM,1,,Dining Room,,Dinner,,0.00,20.00,1.64,3.00,0.00,24.64,false,8/11/23 9:11 PM,8/11/23 9:11 PM,00:02:44,In Store
3401 Harrisburg Boulevard Suite A,800000004061817929,73,73,8/11/23 9:12 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,0.00,0.00,8.82,false,8/11/23 9:13 PM,8/11/23 9:13 PM,00:00:55,In Store
3401 Harrisburg Boulevard Suite A,800000004062041208,75,75,8/11/23 9:19 PM,1,,Dining Room,,Dinner,,0.00,11.00,1.13,2.20,0.00,14.33,false,8/11/23 9:19 PM,8/11/23 9:19 PM,00:00:33,In Store
3401 Harrisburg Boulevard Suite A,800000004062059281,74,74,8/11/23 9:19 PM,1,,Dining Room,,Dinner,,3.30,29.70,3.03,2.57,0.00,35.30,false,8/11/23 9:21 PM,8/11/23 9:21 PM,00:02:31,In Store
3401 Harrisburg Boulevard Suite A,800000004062152007,76,76,8/11/23 9:21 PM,1,,Dining Room,,Dinner,,0.00,2.00,0.20,0.44,0.00,2.64,false,8/11/23 9:22 PM,8/11/23 9:22 PM,00:01:02,In Store
3401 Harrisburg Boulevard Suite A,800000004062189172,78,78,8/11/23 9:23 PM,1,,Dining Room,,Dinner,,0.00,4.00,0.40,0.00,0.00,4.40,false,8/11/23 9:23 PM,8/11/23 9:23 PM,00:00:20,In Store
3401 Harrisburg Boulevard Suite A,800000004062238023,79,79,8/11/23 9:23 PM,1,,Dining Room,,Dinner,,0.00,22.00,2.26,4.40,0.00,28.66,false,8/11/23 10:40 PM,8/11/23 10:40 PM,01:16:47,In Store
3401 Harrisburg Boulevard Suite A,800000004062419014,82,82,8/11/23 9:28 PM,1,,Dining Room,,Dinner,,0.00,2.00,0.20,0.00,0.00,2.20,false,8/11/23 9:29 PM,8/11/23 9:29 PM,00:00:40,In Store
3401 Harrisburg Boulevard Suite A,800000004062451883,81,81,8/11/23 9:24 PM,1,,Dining Room,,Dinner,,0.00,2.00,0.20,0.40,0.00,2.60,false,8/11/23 9:30 PM,8/11/23 9:30 PM,00:06:04,In Store
3401 Harrisburg Boulevard Suite A,800000004062699127,83,83,8/11/23 9:36 PM,1,,Dining Room,,Dinner,,0.00,45.00,4.62,5.00,0.00,54.62,false,8/11/23 10:39 PM,8/11/23 10:39 PM,01:02:58,In Store
3401 Harrisburg Boulevard Suite A,800000004062913300,86,86,8/11/23 9:39 PM,1,,Dining Room,,Dinner,,0.00,3.00,0.31,0.00,0.00,3.31,false,8/11/23 9:44 PM,8/11/23 9:44 PM,00:04:38,In Store
3401 Harrisburg Boulevard Suite A,800000004062950052,85,85,8/11/23 9:39 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,0.00,0.00,6.62,false,8/11/23 9:45 PM,8/11/23 9:45 PM,00:05:49,In Store
3401 Harrisburg Boulevard Suite A,800000004062965281,87,87,8/11/23 9:44 PM,1,,Dining Room,,Dinner,,0.00,60.00,6.16,0.00,0.00,66.16,false,8/11/23 9:46 PM,8/11/23 9:46 PM,00:01:32,In Store
3401 Harrisburg Boulevard Suite A,800000004063081942,88,88,8/11/23 9:48 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,0.00,0.00,5.51,false,8/11/23 9:51 PM,8/11/23 9:51 PM,00:02:47,In Store
3401 Harrisburg Boulevard Suite A,800000004063155962,89,89,8/11/23 9:51 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,0.00,0.00,5.51,false,8/11/23 9:51 PM,8/11/23 9:51 PM,00:00:23,In Store
3401 Harrisburg Boulevard Suite A,800000004064082714,90,90,8/11/23 10:18 PM,1,,Dining Room,,Dinner,,0.00,53.00,5.43,7.95,0.00,66.38,false,8/11/23 10:25 PM,8/11/23 10:25 PM,00:06:29,In Store
3401 Harrisburg Boulevard Suite A,800000004072196806,1,1,8/12/23 11:46 AM,1,,Dining Room,,,,0.00,18.00,1.84,0.00,0.00,19.84,false,8/12/23 11:48 AM,8/12/23 11:48 AM,00:01:48,In Store
3401 Harrisburg Boulevard Suite A,800000004072273166,2,2,8/12/23 11:49 AM,1,,Dining Room,,,,0.00,5.00,0.51,1.00,0.00,6.51,false,8/12/23 11:50 AM,8/12/23 11:50 AM,00:01:32,In Store
3401 Harrisburg Boulevard Suite A,800000004072566311,3,3,8/12/23 11:51 AM,1,,Dining Room,,,,0.00,5.00,0.51,1.10,0.00,6.61,false,8/12/23 11:58 AM,8/12/23 11:58 AM,00:06:31,In Store
3401 Harrisburg Boulevard Suite A,800000004072587750,4,4,8/12/23 11:58 AM,1,,Dining Room,,,,0.00,6.00,0.62,0.90,0.00,7.52,false,8/12/23 12:00 PM,8/12/23 12:00 PM,00:02:17,In Store
3401 Harrisburg Boulevard Suite A,800000004072675650,5,5,8/12/23 12:00 PM,1,,Dining Room,,,,0.00,5.00,0.51,1.10,0.00,6.61,false,8/12/23 12:01 PM,8/12/23 12:01 PM,00:00:40,In Store
3401 Harrisburg Boulevard Suite A,800000004072996303,6,6,8/12/23 12:08 PM,1,,Dining Room,,,,0.00,6.00,0.62,0.00,0.00,6.62,false,8/12/23 12:13 PM,8/12/23 12:13 PM,00:04:32,In Store
3401 Harrisburg Boulevard Suite A,800000004073193311,7,7,8/12/23 12:13 PM,1,,Dining Room,,,,0.00,6.00,0.62,1.20,0.00,7.82,false,8/12/23 12:13 PM,8/12/23 12:13 PM,00:00:40,In Store
3401 Harrisburg Boulevard Suite A,800000004073228359,8,8,8/12/23 12:14 PM,1,,Dining Room,,,,0.00,6.00,0.62,0.90,0.00,7.52,false,8/12/23 12:15 PM,8/12/23 12:15 PM,00:01:16,In Store
3401 Harrisburg Boulevard Suite A,800000004073455535,9,9,8/12/23 12:19 PM,1,,Dining Room,,,,0.00,5.00,0.51,0.00,0.00,5.51,false,8/12/23 12:19 PM,8/12/23 12:19 PM,00:00:19,In Store
3401 Harrisburg Boulevard Suite A,800000004074464327,10,10,8/12/23 12:43 PM,1,,Dining Room,,,,0.00,12.00,1.24,2.40,0.00,15.64,false,8/12/23 12:45 PM,8/12/23 12:45 PM,00:01:16,In Store
3401 Harrisburg Boulevard Suite A,800000004075355109,11,11,8/12/23 1:05 PM,1,,Dining Room,,,,0.00,23.00,2.36,15.00,0.00,40.36,false,8/12/23 1:06 PM,8/12/23 1:06 PM,00:00:59,In Store
3401 Harrisburg Boulevard Suite A,800000004075703659,12,12,8/12/23 1:13 PM,1,,Dining Room,,,,0.00,20.00,2.06,4.00,0.00,26.06,false,8/12/23 1:19 PM,8/12/23 1:19 PM,00:06:06,In Store
3401 Harrisburg Boulevard Suite A,800000004076382925,13,13,8/12/23 1:29 PM,1,,Dining Room,,,,0.00,12.00,1.23,0.00,0.00,13.23,false,8/12/23 1:31 PM,8/12/23 1:31 PM,00:01:28,In Store
3401 Harrisburg Boulevard Suite A,800000004076699421,14,14,8/12/23 1:31 PM,1,,Dining Room,,,,0.00,6.00,0.62,0.00,0.00,6.62,false,8/12/23 1:38 PM,8/12/23 1:38 PM,00:06:59,In Store
3401 Harrisburg Boulevard Suite A,800000004077408038,15,15,8/12/23 1:55 PM,1,,Dining Room,,,,0.00,24.00,2.46,4.80,0.00,31.26,false,8/12/23 2:43 PM,8/12/23 2:43 PM,00:48:06,In Store
3401 Harrisburg Boulevard Suite A,800000004077611413,16,16,8/12/23 2:00 PM,1,,Dining Room,,,,0.00,12.00,1.23,2.40,0.00,15.63,false,8/12/23 2:00 PM,8/12/23 2:00 PM,00:00:25,In Store
